Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
[70-80),[50-60),0.4534232629167727,0.47679969448157344,0.9509722178194387,0.023376431564800737,0.9995588649172051,0.0004409584874854877,,,,,,,
[70-80),[60-70),0.4534232629167727,0.4855525767053917,0.9338293825838074,0.032129313788618996,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[30-40),0.4534232629167727,0.4455270150575731,0.9825852608258235,0.007896247859199623,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[80-90),0.4534232629167727,0.4290135396518375,0.9461657015391916,0.02440972326493518,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[40-50),0.4534232629167727,0.49876543209876545,0.9090911954519453,0.04534216918199274,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[90-100),0.4534232629167727,0.38228155339805825,0.843100883132737,0.07114170951871446,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[20-30),0.4534232629167727,0.5048923679060665,0.8980592532963987,0.0514691049892938,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[10-20),0.4534232629167727,0.42028985507246375,0.9269260963119338,0.03313340784430896,0.9991587212563096,0.0008412787436904434,,,,,,,
[70-80),[0-10),0.4534232629167727,0.1111111111111111,0.2450494277606262,0.3423121518056616,0.9991587212563096,0.0008412787436904434,,,,,,,
[50-60),[60-70),0.47679969448157344,0.4855525767053917,0.9819733585120504,0.008752882223818259,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[30-40),0.47679969448157344,0.4455270150575731,0.9344112846842251,0.03127267942400036,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[80-90),0.47679969448157344,0.4290135396518375,0.89977729561741,0.047786154829735916,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[40-50),0.47679969448157344,0.49876543209876545,0.9559597834902833,0.021965737617192005,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[90-100),0.47679969448157344,0.38228155339805825,0.8017655166782663,0.0945181410835152,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[20-30),0.47679969448157344,0.5048923679060665,0.9443590848065273,0.028092673424493064,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[10-20),0.47679969448157344,0.42028985507246375,0.8814809655644744,0.0565098394091097,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[0-10),0.47679969448157344,0.1111111111111111,0.23303519779290702,0.36568858337046234,0.999599679743795,0.0004003202562049557,,,,,,,
[60-70),[30-40),0.4855525767053917,0.4455270150575731,0.9175669874529282,0.04002556164781862,1.0,0.0,,,,,,,
[60-70),[80-90),0.4855525767053917,0.4290135396518375,0.8835573328903181,0.056539037053554175,1.0,0.0,,,,,,,
[60-70),[40-50),0.4855525767053917,0.49876543209876545,0.9735088790380377,0.013212855393373746,1.0,0.0,,,,,,,
[60-70),[90-100),0.4855525767053917,0.38228155339805825,0.7873123771517065,0.10327102330733345,1.0,0.0,,,,,,,
[60-70),[20-30),0.4855525767053917,0.5048923679060665,0.9616952197537022,0.019339791200674805,1.0,0.0,,,,,,,
[60-70),[10-20),0.4855525767053917,0.42028985507246375,0.8655908242197919,0.06526272163292796,1.0,0.0,,,,,,,
[60-70),[0-10),0.4855525767053917,0.1111111111111111,0.22883435582822084,0.3744414655942806,1.0,0.0,,,,,,,
[30-40),[80-90),0.4455270150575731,0.4290135396518375,0.9629349627573053,0.016513475405735556,1.0,0.0,,,,,,,
[30-40),[40-50),0.4455270150575731,0.49876543209876545,0.8932596093976094,0.053238417041192365,1.0,0.0,,,,,,,
[30-40),[90-100),0.4455270150575731,0.38228155339805825,0.8580434866528981,0.06324546165951483,1.0,0.0,,,,,,,
[30-40),[20-30),0.4455270150575731,0.5048923679060665,0.8824197856372863,0.059365352848493425,1.0,0.0,,,,,,,
[30-40),[10-20),0.4455270150575731,0.42028985507246375,0.9433543665542974,0.025237159985109336,1.0,0.0,,,,,,,
[30-40),[0-10),0.4455270150575731,0.1111111111111111,0.24939253368676825,0.334415903946462,1.0,0.0,,,,,,,
[80-90),[40-50),0.4290135396518375,0.49876543209876545,0.860150908707892,0.06975189244692792,1.0,0.0,,,,,,,
[80-90),[90-100),0.4290135396518375,0.38228155339805825,0.8910710690117047,0.04673198625377928,1.0,0.0,,,,,,,
[80-90),[20-30),0.4290135396518375,0.5048923679060665,0.8497128634189496,0.07587882825422898,1.0,0.0,,,,,,,
[80-90),[10-20),0.4290135396518375,0.42028985507246375,0.9796657126801792,0.00872368457937378,1.0,0.0,,,,,,,
[80-90),[0-10),0.4290135396518375,0.1111111111111111,0.25899208496142667,0.3179024285407264,1.0,0.0,,,,,,,
[40-50),[90-100),0.49876543209876545,0.38228155339805825,0.7664555897337306,0.1164838787007072,1.0,0.0,,,,,,,
[40-50),[20-30),0.49876543209876545,0.5048923679060665,0.9878648674514309,0.006126935807301059,1.0,0.0,,,,,,,
[40-50),[10-20),0.49876543209876545,0.42028985507246375,0.8426603529918208,0.0784755770263017,1.0,0.0,,,,,,,
[40-50),[0-10),0.49876543209876545,0.1111111111111111,0.22277227722772275,0.38765432098765434,1.0,0.0,,,,,,,
