Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.7670516717325228,0.7830255681818182,0.979599776688791,0.015973896449295477,0.9996497948193295,0.000350078168183221,,,,,,,
,,,,,,,,Female,0.7670516717325228,0.7830255681818182,0.979599776688791,0.015973896449295477,0.9996497948193295,0.000350078168183221
,,,,,,,,Male,0.7830255681818182,0.7670516717325228,0.979599776688791,0.015973896449295477,0.9996497948193295,0.000350078168183221
