Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
[70-80),[50-60),0.4520234156273861,0.4762268474317357,0.9491766750764319,0.024203431804349584,0.9976715851076795,0.002324686445735469,,,,,,,
[70-80),[60-70),0.4520234156273861,0.4854036341971999,0.9312320382087359,0.03338021856981377,0.9963796704651702,0.0036192190042976247,,,,,,,
[70-80),[30-40),0.4520234156273861,0.4455270150575731,0.9856281768925701,0.006496400569813043,0.9960740325294447,0.003925967470555292,,,,,,,
[70-80),[80-90),0.4520234156273861,0.42823984526112185,0.9473842072246327,0.023783570366264273,0.9978736242774654,0.002122540960185604,,,,,,,
[70-80),[40-50),0.4520234156273861,0.4980599647266314,0.9075682601300564,0.04603654909924526,0.9974849022639057,0.0025115403135538283,,,,,,,
[70-80),[90-100),0.4520234156273861,0.3786407766990291,0.8376574389923904,0.073382638928357,0.9943800943800944,0.005597842053254198,,,,,,,
[70-80),[20-30),0.4520234156273861,0.5048923679060665,0.8952866875410632,0.05286895227868038,0.9960740325294447,0.003925967470555292,,,,,,,
[70-80),[10-20),0.4520234156273861,0.42028985507246375,0.9297966444705574,0.03173356055492238,0.9960740325294447,0.003925967470555292,,,,,,,
[70-80),[0-10),0.4520234156273861,0.1111111111111111,0.24580830830830827,0.340912304516275,0.9960740325294447,0.003925967470555292,,,,,,,
[50-60),[60-70),0.4762268474317357,0.4854036341971999,0.9810945239817961,0.009176786765464184,0.998705070223715,0.0012945325585621559,,,,,,,
[50-60),[30-40),0.4762268474317357,0.4455270150575731,0.935535275804535,0.030699832374162628,0.9983987189751802,0.0016012810248198228,,,,,,,
[50-60),[80-90),0.4762268474317357,0.42823984526112185,0.8992349918333983,0.04798700217061386,0.9997975303035671,0.000202145485549865,,,,,,,
[50-60),[40-50),0.4762268474317357,0.4980599647266314,0.9561636773859566,0.021833117294895676,0.9998128814666465,0.00018685386781835955,,,,,,,
[50-60),[90-100),0.4762268474317357,0.3786407766990291,0.7950849027958362,0.09758607073270659,0.9920647649597129,0.007922528498989667,,,,,,,
[50-60),[20-30),0.4762268474317357,0.5048923679060665,0.9432244923938642,0.028665520474330797,0.9983987189751802,0.0016012810248198228,,,,,,,
[50-60),[10-20),0.4762268474317357,0.42028985507246375,0.882541287495787,0.055936992359271964,0.9983987189751802,0.0016012810248198228,,,,,,,
[50-60),[0-10),0.4762268474317357,0.1111111111111111,0.23331551278624255,0.3651157363206246,0.9983987189751802,0.0016012810248198228,,,,,,,
[60-70),[30-40),0.4854036341971999,0.4455270150575731,0.9178485360836286,0.03987661913962681,0.9996932515337423,0.00030674846625766694,,,,,,,
[60-70),[80-90),0.4854036341971999,0.42823984526112185,0.8822345262605622,0.05716378893607804,0.9985028627113209,0.0014966780441120209,,,,,,,
[60-70),[40-50),0.4854036341971999,0.4980599647266314,0.9745887414653411,0.012656330529431492,0.9988919814262581,0.0011076786907437963,,,,,,,
[60-70),[90-100),0.4854036341971999,0.3786407766990291,0.7800534442335936,0.10676285749817077,0.9907801107555634,0.009217061057551823,,,,,,,
[60-70),[20-30),0.4854036341971999,0.5048923679060665,0.9614002212200355,0.019488733708866612,0.9996932515337423,0.00030674846625766694,,,,,,,
[60-70),[10-20),0.4854036341971999,0.42028985507246375,0.8658564243499606,0.06511377912473615,0.9996932515337423,0.00030674846625766694,,,,,,,
[60-70),[0-10),0.4854036341971999,0.1111111111111111,0.22890457195458727,0.3742925230860888,0.9996932515337423,0.00030674846625766694,,,,,,,
[30-40),[80-90),0.4455270150575731,0.42823984526112185,0.9611983803177069,0.01728716979645123,0.9981965734896303,0.0018034265103696878,,,,,,,
[30-40),[40-50),0.4455270150575731,0.4980599647266314,0.8945248496375494,0.052532949669058304,0.9985855728429985,0.0014144271570014633,,,,,,,
[30-40),[90-100),0.4455270150575731,0.3786407766990291,0.8498716439228705,0.06688623835854396,0.9904761904761905,0.00952380952380949,,,,,,,
[30-40),[20-30),0.4455270150575731,0.5048923679060665,0.8824197856372863,0.059365352848493425,1.0,0.0,,,,,,,
[30-40),[10-20),0.4455270150575731,0.42028985507246375,0.9433543665542974,0.025237159985109336,1.0,0.0,,,,,,,
[30-40),[0-10),0.4455270150575731,0.1111111111111111,0.24939253368676825,0.334415903946462,1.0,0.0,,,,,,,
