Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.45653495440729486,0.4674005681818182,0.9767531010567865,0.01086561377452333,0.9978937374458877,0.0021037052464126793,,,,,,,
,,,,,,,,Female,0.45653495440729486,0.4674005681818182,0.9767531010567865,0.01086561377452333,0.9978937374458877,0.0021037052464126793
,,,,,,,,Male,0.4674005681818182,0.45653495440729486,0.9767531010567865,0.01086561377452333,0.9978937374458877,0.0021037052464126793
