Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.7672340425531915,0.7830255681818182,0.9798326820089738,0.015791525628626735,0.9998874671433473,0.00011249204321295281,,,,,,,
,,,,,,,,Female,0.7672340425531915,0.7830255681818182,0.9798326820089738,0.015791525628626735,0.9998874671433473,0.00011249204321295281
,,,,,,,,Male,0.7830255681818182,0.7672340425531915,0.9798326820089738,0.015791525628626735,0.9998874671433473,0.00011249204321295281
