Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.7664437689969605,0.7830965909090909,0.978734651503465,0.016652821912130356,0.998766962631548,0.0012327019697662145,,,,,,,
,,,,,,,,Female,0.7664437689969605,0.7830965909090909,0.978734651503465,0.016652821912130356,0.998766962631548,0.0012327019697662145
,,,,,,,,Male,0.7830965909090909,0.7664437689969605,0.978734651503465,0.016652821912130356,0.998766962631548,0.0012327019697662145
