Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
[70-80),[50-60),0.4536777806057521,0.47679969448157344,0.9515060220393767,0.023121913875821354,0.999880072360834,0.00011989400830814123,,,,,,,
[70-80),[60-70),0.4536777806057521,0.4855525767053917,0.9343535641064478,0.03187479609963961,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[30-40),0.4536777806057521,0.4455270150575731,0.9820340208478007,0.008150765548179006,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[80-90),0.4536777806057521,0.4290135396518375,0.9456348932914836,0.024664240953914562,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[40-50),0.4536777806057521,0.49876543209876545,0.9096014908184633,0.04508765149301336,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[90-100),0.4536777806057521,0.38228155339805825,0.8426278952600117,0.07139622720769384,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[20-30),0.4536777806057521,0.5048923679060665,0.8985633561610051,0.05121458730031442,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[10-20),0.4536777806057521,0.42028985507246375,0.9264060816716466,0.03338792553328834,0.9997195737521032,0.0002804262478968145,,,,,,,
[70-80),[0-10),0.4536777806057521,0.1111111111111111,0.24491195262583762,0.342566669494641,0.9997195737521032,0.0002804262478968145,,,,,,,
[50-60),[60-70),0.47679969448157344,0.4855525767053917,0.9819733585120504,0.008752882223818259,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[30-40),0.47679969448157344,0.4455270150575731,0.9344112846842251,0.03127267942400036,0.999599679743795,0.0004003202562049557,,,,,,,
[50-60),[80-90),0.47679969448157344,0.4290135396518375,0.89977729561741,0.047786154829735916,0.999599679743795,0.0004003202562049557,,,,,,,
