Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.45799392097264435,0.46782670454545455,0.9789819959457768,0.0098327835728102,0.9998291551311296,0.0001708221953642397,,,,,,,
,,,,,,,,Female,0.45799392097264435,0.46782670454545455,0.9789819959457768,0.0098327835728102,0.9998291551311296,0.0001708221953642397
,,,,,,,,Male,0.46782670454545455,0.45799392097264435,0.9789819959457768,0.0098327835728102,0.9998291551311296,0.0001708221953642397
