Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
[90-100),[20-30),0.375,0.5048923679060665,0.7427325581395349,0.1298923679060665,0.9809523809523809,0.01904761904761909,,,,,,,
[90-100),[10-20),0.375,0.42028985507246375,0.8922413793103449,0.04528985507246375,0.9809523809523809,0.01904761904761909,,,,,,,
[90-100),[0-10),0.375,0.1111111111111111,0.2962962962962963,0.2638888888888889,0.9809523809523809,0.01904761904761909,,,,,,,
[20-30),[10-20),0.5048923679060665,0.42028985507246375,0.832434557914841,0.08460251283360276,1.0,0.0,,,,,,,
[20-30),[0-10),0.5048923679060665,0.1111111111111111,0.22006890611541774,0.3937812567949554,1.0,0.0,,,,,,,
[10-20),[0-10),0.42028985507246375,0.1111111111111111,0.26436781609195403,0.30917874396135264,1.0,0.0,,,,,,,
,,,,,,,,[70-80),0.4508780860269789,0.4638320395201129,0.9720718872578609,0.012953953493134052,0.9975183503725967,0.0024717775603119163
,,,,,,,,[50-60),0.4746992552988352,0.4575574269560748,0.963889076817765,0.0171418283427604,0.9997537821149514,0.00024509543984752025
,,,,,,,,[60-70),0.484361036639857,0.4537705744037622,0.936843676674926,0.03059046223609485,0.9972004313194825,0.00279269857332598
,,,,,,,,[30-40),0.4446412754650133,0.46110676507601783,0.9642913727186587,0.016465489611004525,0.9972840449376417,0.002710555549311877
,,,,,,,,[80-90),0.4266924564796905,0.4673895899053628,0.9129267439740952,0.04069713342567227,0.9990369705477613,0.0009587424909612841
,,,,,,,,[40-50),0.49770723104056436,0.4566889330204008,0.9175854890948522,0.041018298020163546,0.9972377314134587,0.00275640804498567
,,,,,,,,[90-100),0.375,0.46286945398236046,0.8101636363636364,0.08786945398236046,0.9851615584415584,0.014775043191293524
,,,,,,,,[20-30),0.5048923679060665,0.45974216329657885,0.9105745947463249,0.045150204609487654,0.995312274628588,0.004687725371412044
,,,,,,,,[10-20),0.42028985507246375,0.4607723510206774,0.912142089562147,0.040482495948213626,0.9953693809218493,0.004630619078150655
,,,,,,,,[0-10),0.1111111111111111,0.46101361325241924,0.2410148158689499,0.34990250214130814,0.9953962745236915,0.004603725476308496
