Group 1,Group 2,Selection Rate 1,Selection Rate 2,Pairwise DP Ratio,Pairwise DP Difference,Pairwise Eq Odds Ratio,Pairwise Eq Odds Difference,Target Group,Target Selection Rate,Rest Selection Rate,One Vs Rest DP Ratio,One Vs Rest DP Difference,One Vs Rest Eq Odds Ratio,One Vs Rest Eq Odds Difference
Female,Male,0.45562310030395137,0.4661931818181818,0.977326820883552,0.010570081514230445,0.9984798747425684,0.001514357594442406,,,,,,,
,,,,,,,,Female,0.45562310030395137,0.4661931818181818,0.977326820883552,0.010570081514230445,0.9984798747425684,0.001514357594442406
,,,,,,,,Male,0.4661931818181818,0.45562310030395137,0.977326820883552,0.010570081514230445,0.9984798747425684,0.001514357594442406
